ano	regiao	sg_estado	id_cbo	renda_mensal_total	total_empregos	total_estabelecimentos
2014	Sudeste	RJ	7801	1478744.16	642	302
2014	Sudeste	RJ	7811	169123.4	47	12
2014	Sudeste	RJ	7813	8613747.92	904	19
2014	Sudeste	RJ	7817	8627015.13	1346	49
2014	Sudeste	RJ	7821	22837622.03	6866	778
2014	Sudeste	RJ	7822	21930435.43	11489	2060
2014	Sudeste	RJ	7823	74352275.7	43429	15122
2014	Sudeste	RJ	7824	120233343.1	59374	751
2014	Sudeste	RJ	7825	115426146.9	62632	14086
2014	Sudeste	RJ	7826	4895055.27	1533	57
2014	Sudeste	RJ	7827	55015391.25	11482	485
2014	Sudeste	RJ	7828	560676.62	564	195
2014	Sudeste	RJ	7831	1933137.07	1431	372
2014	Sudeste	RJ	7832	69866509.78	58201	9124
2014	Sudeste	RJ	7841	15482032.47	14475	2043
2014	Sudeste	RJ	7842	47977927.97	39890	3517
2014	Sudeste	RJ	7911	40352.96	42	22
2014	Sudeste	RJ	8101	4743552.29	718	244
2014	Sudeste	RJ	8102	2040395.55	443	109
2014	Sudeste	RJ	8103	943428.04	236	104
2014	Sudeste	RJ	8110	11131044.77	1690	99
2014	Sudeste	RJ	8111	1510871.52	841	142
2014	Sudeste	RJ	8112	1016893.51	198	10
2014	Sudeste	RJ	8113	99642482.43	5927	106
2014	Sudeste	RJ	8114	504476.41	233	37
2014	Sudeste	RJ	8115	7225994.99	991	33
2014	Sudeste	RJ	8116	723881.37	161	37
2014	Sudeste	RJ	8117	4588491.95	3171	344
2014	Sudeste	RJ	8118	1553625.43	1046	143
2014	Sudeste	RJ	8121	495006.82	79	16
2014	Sudeste	RJ	8131	19624601.76	5998	278
2014	Sudeste	RJ	8181	2454557.38	1219	291
2014	Sudeste	RJ	8201	1162799.15	211	56
2014	Sudeste	RJ	8202	1010746.38	327	179
2014	Sudeste	RJ	8211	675510.48	220	45
2014	Sudeste	RJ	8212	1507735.8	835	195
2014	Sudeste	RJ	8213	1627866.02	740	110
2014	Sudeste	RJ	8214	12074856.4	5455	803
2014	Sudeste	RJ	8221	251499.59	131	35
2014	Sudeste	RJ	8231	97762.44	78	17
2014	Sudeste	RJ	8232	1539467.17	727	104
2014	Sudeste	RJ	8233	948215.83	799	179
2014	Sudeste	RJ	8281	3609478.25	3798	262
2014	Sudeste	RJ	8301	315354.47	110	55
2014	Sudeste	RJ	8311	431143.15	374	34
2014	Sudeste	RJ	8321	1615762.84	975	100
2014	Sudeste	RJ	8331	792082.18	678	149
2014	Sudeste	RJ	8332	55915.11	53	19
2014	Sudeste	RJ	8401	4394067.78	1384	506
2014	Sudeste	RJ	8411	190193.15	145	48
2014	Sudeste	RJ	8412	138040.04	148	9
2014	Sudeste	RJ	8413	79822.39	66	12
2014	Sudeste	RJ	8414	5073013.92	4323	1102
2014	Sudeste	RJ	8415	913979.17	720	85
2014	Sudeste	RJ	8416	102524.02	96	18
2014	Sudeste	RJ	8417	676461	515	109
2014	Sudeste	RJ	8418	2238569.91	1676	309
2014	Sudeste	RJ	8421	282265.37	193	32
2014	Sudeste	RJ	8422	15994.11	13	11
2014	Sudeste	RJ	8481	1231797.53	1047	362
2014	Sudeste	RJ	8482	234418.54	177	74
2014	Sudeste	RJ	8483	22467492.09	18245	6043
2014	Sudeste	RJ	8484	60339.53	50	32
2014	Sudeste	RJ	8485	22003100.97	17004	4016
2014	Sudeste	RJ	8486	918	1	1
2014	Sudeste	RJ	8601	8927304.39	1798	481
2014	Sudeste	RJ	8611	6962588.47	771	61
2014	Sudeste	RJ	8612	974297.75	276	29
2014	Sudeste	RJ	8621	23709204.39	11369	1196
2014	Sudeste	RJ	8622	2821127.56	749	75
2014	Sudeste	RJ	8623	6382678.38	2101	212
2014	Sudeste	RJ	8624	472933.24	227	39
2014	Sudeste	RJ	8625	786173.99	506	93
2014	Sudeste	RJ	9101	15250882.45	3569	1574
2014	Sudeste	RJ	9102	2260650.99	614	351
2014	Sudeste	RJ	9109	964365.12	431	53
2014	Sudeste	RJ	9111	5152952.52	1796	598
2014	Sudeste	RJ	9112	7051297.71	4833	1247
2014	Sudeste	RJ	9113	34551358.66	15242	2462
2014	Sudeste	RJ	9131	3526922.01	1183	377
2014	Sudeste	RJ	9141	11281241.02	2356	194
2014	Sudeste	RJ	9142	2639580.24	485	88
2014	Sudeste	RJ	9143	4161572.14	2111	181
2014	Sudeste	RJ	9144	24405867.83	14606	4476
2014	Sudeste	RJ	9151	893880.66	311	111
2014	Sudeste	RJ	9152	14056.31	8	7
2014	Sudeste	RJ	9153	691235.28	434	60
2014	Sudeste	RJ	9154	3782.34	3	3
2014	Sudeste	RJ	9191	4902150.92	1928	794
2014	Sudeste	RJ	9192	4933647.79	1988	767
2014	Sudeste	RJ	9193	553448.33	486	289
2014	Sudeste	RJ	9501	7188348.82	1669	704
2014	Sudeste	RJ	9502	467717.24	176	135
2014	Sudeste	RJ	9503	8003596.73	1257	287
2014	Sudeste	RJ	9511	29695480.22	13205	2869
2014	Sudeste	RJ	9513	1369516.54	781	242
2014	Sudeste	RJ	9531	8673761.96	2999	1007
2014	Sudeste	RJ	9541	6193167.62	2559	461
2014	Sudeste	RJ	9542	436504.94	327	133
2014	Sudeste	RJ	9543	525083.45	264	112
2014	Sudeste	RJ	9911	970477.27	668	112
2014	Sudeste	RJ	9912	258365.35	237	67
2014	Sudeste	RJ	9913	6511909.84	3898	1215
2014	Sudeste	RJ	9921	4011207.91	2942	1262
2014	Sudeste	RJ	9922	22876003.08	18975	3324
2014	Sudeste	RJ	xxxx	539631892.7	113075	532
2014	Sudeste	SP	1112	4751428.46	1018	190
2014	Sudeste	SP	1113	82636085.29	3268	9
2014	Sudeste	SP	1114	180687671.3	37134	1101
2014	Sudeste	SP	1115	7753825.49	1317	392
2014	Sudeste	SP	1130	197596.64	87	65
2014	Sudeste	SP	1141	48667.86	18	9
2014	Sudeste	SP	1142	5665980.09	1115	302
2014	Sudeste	SP	1143	442181.35	100	68
2014	Sudeste	SP	1144	1207547.82	248	110
2014	Sudeste	SP	1210	182143038.8	8149	3931
2014	Sudeste	SP	1221	3596944.19	189	160
2014	Sudeste	SP	1222	14859651.45	578	421
2014	Sudeste	SP	1223	8348257.04	506	299
2014	Sudeste	SP	1224	12423266.53	649	458
2014	Sudeste	SP	1225	4552779.71	324	211
2014	Sudeste	SP	1226	14147397.6	959	602
2014	Sudeste	SP	1227	29956863.15	1079	389
2014	Sudeste	SP	1231	297506045.8	21367	8139
2014	Sudeste	SP	1232	26157758.56	1070	821
2014	Sudeste	SP	1233	182917249.8	7156	3741
2014	Sudeste	SP	1234	14900345.33	715	466
2014	Sudeste	SP	1236	24851456.44	1178	783
2014	Sudeste	SP	1237	16062727.28	694	466
2014	Sudeste	SP	1238	8035414.53	532	372
2014	Sudeste	SP	1311	35273138.27	6339	3395
2014	Sudeste	SP	1312	44723207.93	6332	1565
2014	Sudeste	SP	1313	104435740.7	17648	3814
2014	Sudeste	SP	1411	13141236.47	2520	1865
2014	Sudeste	SP	1412	191021841.3	23681	13495
2014	Sudeste	SP	1413	36883784.07	4490	2133
2014	Sudeste	SP	1414	231167600.3	91377	44509
2014	Sudeste	SP	1415	67789349.27	27479	14404
2014	Sudeste	SP	1416	94035885.16	15298	8820
2014	Sudeste	SP	1417	114251978.1	11764	6163
2014	Sudeste	SP	1421	810190141.7	116515	71387
2014	Sudeste	SP	1422	129685912.6	17408	11887
2014	Sudeste	SP	1423	1073734212	141042	59069
2014	Sudeste	SP	1424	84158595.59	10467	6251
2014	Sudeste	SP	1425	211107255.7	19140	6078
2014	Sudeste	SP	1426	124821820	9539	3545
2014	Sudeste	SP	1427	72827519.6	9291	5045
2014	Sudeste	SP	2011	1565741.64	358	64
2014	Sudeste	SP	2012	2386069.57	486	209
2014	Sudeste	SP	2021	8204369.53	1032	532
2014	Sudeste	SP	2030	25360313.1	2697	192
2014	Sudeste	SP	2031	7711612.1	1035	150
2014	Sudeste	SP	2032	38501456.11	3880	589
2014	Sudeste	SP	2033	8562727.2	1357	170
2014	Sudeste	SP	2034	2329059.28	252	58
2014	Sudeste	SP	2035	5580594.62	834	181
2014	Sudeste	SP	2041	15374699.87	1202	4
2014	Sudeste	SP	2111	8967490.45	1394	458
2014	Sudeste	SP	2112	7468909.86	941	238
2014	Sudeste	SP	2122	34727855.05	3874	552
2014	Sudeste	SP	2123	58151352.17	10059	3371
2014	Sudeste	SP	2124	747733581.8	136989	18402
2014	Sudeste	SP	2131	5323597.42	497	148
2014	Sudeste	SP	2132	22646529.02	3279	1463
2014	Sudeste	SP	2133	757859.62	106	33
2014	Sudeste	SP	2134	6872766.89	651	206
2014	Sudeste	SP	2140	5424509.14	769	463
2014	Sudeste	SP	2141	43961503.1	6575	2352
2014	Sudeste	SP	2142	230455504.4	25891	6001
2014	Sudeste	SP	2143	125875103.5	13968	3691
2014	Sudeste	SP	2144	147008273.4	14352	2565
2014	Sudeste	SP	2145	35493916.31	2847	925
2014	Sudeste	SP	2146	16546182.71	1862	601
2014	Sudeste	SP	2147	1173228.16	131	84
2014	Sudeste	SP	2148	1329516.3	229	143
2014	Sudeste	SP	2149	141136261.6	16861	4711
2014	Sudeste	SP	2151	4905575.99	1067	498
2014	Sudeste	SP	2152	931161.62	174	72
2014	Sudeste	SP	2153	99810462.01	5739	462
2014	Sudeste	SP	2211	23195944.82	4733	1253
2014	Sudeste	SP	2212	11041824.42	2968	821
2014	Sudeste	SP	2221	40426393.69	4960	1589
2014	Sudeste	SP	2222	806157.79	129	80
2014	Sudeste	SP	2232	71469052.41	15325	1682
2014	Sudeste	SP	2233	45853160.31	7829	1396
2014	Sudeste	SP	2234	97055132.39	26624	12551
2014	Sudeste	SP	2235	316529134.6	75746	6124
2014	Sudeste	SP	2236	36706688.12	12334	2732
2014	Sudeste	SP	2237	30918419.53	10515	4602
2014	Sudeste	SP	2238	12616271.77	4220	1643
2014	Sudeste	SP	2239	7019795.28	2333	832
2014	Sudeste	SP	2241	41650756.66	18995	3767
2014	Sudeste	SP	2251	594613436.4	74030	3401
2014	Sudeste	SP	2252	38106438.32	5014	424
2014	Sudeste	SP	2253	10670366.73	658	119
2014	Sudeste	SP	2311	172325636.6	56576	3776
2014	Sudeste	SP	2312	207866197.9	75088	4696
2014	Sudeste	SP	2313	100337843.2	35197	4218
2014	Sudeste	SP	2321	66450302.35	25639	3520
2014	Sudeste	SP	2331	45791850.99	14758	509
2014	Sudeste	SP	2332	66390485.61	20158	3151
2014	Sudeste	SP	2341	17456089.97	3774	365
2014	Sudeste	SP	2342	10499569.12	1203	194
2014	Sudeste	SP	2343	42259913.16	6098	151
2014	Sudeste	SP	2344	69545473.11	11929	1121
2014	Sudeste	SP	2345	266313972.2	47138	782
2014	Sudeste	SP	2346	24606952.32	9510	2896
2014	Sudeste	SP	2347	47300654.25	7914	319
2014	Sudeste	SP	2348	34959114.85	8840	442
2014	Sudeste	SP	2349	2255819.06	975	495
2014	Sudeste	SP	2392	12663297.2	5233	638
2014	Sudeste	SP	2394	158192938.9	40225	10580
2014	Sudeste	SP	2410	186228460.1	27607	8852
2014	Sudeste	SP	2412	49498572.69	3680	445
2014	Sudeste	SP	2413	1595710	335	200
2014	Sudeste	SP	2422	168818.12	33	18
2014	Sudeste	SP	2423	48171589.34	3270	5
2014	Sudeste	SP	2424	753023.59	122	77
2014	Sudeste	SP	2429	24994.47	4	4
2014	Sudeste	SP	2511	1491483.81	262	120
2014	Sudeste	SP	2512	102683073.6	18424	6199
2014	Sudeste	SP	2513	2096435.24	282	88
2014	Sudeste	SP	2514	53084.83	9	7
2014	Sudeste	SP	2515	44368572.16	13152	3876
2014	Sudeste	SP	2516	68897905.52	18260	5007
2014	Sudeste	SP	2521	440255099.7	72837	16837
2014	Sudeste	SP	2522	354658934.7	62731	18121
2014	Sudeste	SP	2523	129122856.8	34723	19260
2014	Sudeste	SP	2524	132286579.2	35048	14146
2014	Sudeste	SP	2525	176848758.8	34209	8172
2014	Sudeste	SP	2526	2337303.73	282	159
2014	Sudeste	SP	2531	110067172.6	21040	6618
2014	Sudeste	SP	2532	198156205.8	34883	7032
2014	Sudeste	SP	2533	13553070.69	2371	436
2014	Sudeste	SP	2541	83892073	4819	18
2014	Sudeste	SP	2542	103548.1	21	17
2014	Sudeste	SP	2543	11983599.63	1530	212
2014	Sudeste	SP	2544	123620837.5	9827	683
2014	Sudeste	SP	2611	68114645.89	13630	3834
2014	Sudeste	SP	2612	46163490.07	9181	3142
2014	Sudeste	SP	2613	4272236.21	1893	974
2014	Sudeste	SP	2614	3248171.58	1075	428
2014	Sudeste	SP	2615	4394187.33	1086	397
2014	Sudeste	SP	2616	10038187.73	1549	398
2014	Sudeste	SP	2617	8977397.42	2962	770
2014	Sudeste	SP	2618	3702474.17	1668	825
2014	Sudeste	SP	2621	8836103.16	2236	651
2014	Sudeste	SP	2622	5572711.79	618	348
2014	Sudeste	SP	2623	9261821.72	1638	672
2014	Sudeste	SP	2624	33287556.39	10932	5880
2014	Sudeste	SP	2625	259851.25	114	32
2014	Sudeste	SP	2626	2835743.72	921	365
2014	Sudeste	SP	2627	7965443.83	2284	143
2014	Sudeste	SP	2628	2093763.99	1332	692
2014	Sudeste	SP	2629	619093.98	239	180
2014	Sudeste	SP	2631	3952826.56	1085	471
2014	Sudeste	SP	2711	7281480.89	3274	2207
2014	Sudeste	SP	3001	7135305.29	1823	870
2014	Sudeste	SP	3003	11975373.23	3126	899
2014	Sudeste	SP	3011	39839284.32	11767	2512
2014	Sudeste	SP	3012	541320.4	131	41
2014	Sudeste	SP	3111	35242767.13	10649	3256
2014	Sudeste	SP	3112	1113040.39	218	64
2014	Sudeste	SP	3113	1530603.21	499	144
2014	Sudeste	SP	3114	9069922.48	3983	868
2014	Sudeste	SP	3115	9529919.41	2544	1006
2014	Sudeste	SP	3116	2244999.29	802	303
2014	Sudeste	SP	3117	14895274.84	7944	2453
2014	Sudeste	SP	3121	58087422.52	14624	4304
2014	Sudeste	SP	3122	23832908.71	5184	993
2014	Sudeste	SP	3123	13549095.02	5218	1320
2014	Sudeste	SP	3131	111693901.6	29797	10891
2014	Sudeste	SP	3132	151721008.6	53060	14662
2014	Sudeste	SP	3133	53071035.35	19539	2228
2014	Sudeste	SP	3134	21138749.1	6710	3315
2014	Sudeste	SP	3135	2565035.96	1101	243
2014	Sudeste	SP	3141	74222753.36	18983	5739
2014	Sudeste	SP	3142	9722296.83	2324	828
2014	Sudeste	SP	3143	13530823.36	2423	388
2014	Sudeste	SP	3144	31467336.13	8187	2525
2014	Sudeste	SP	3146	10123052.86	2052	635
2014	Sudeste	SP	3147	3429391.04	797	171
2014	Sudeste	SP	3161	678724.34	213	67
2014	Sudeste	SP	3163	2307502.17	376	137
2014	Sudeste	SP	3171	92121667.33	24336	7930
2014	Sudeste	SP	3172	71538090.81	27337	6503
2014	Sudeste	SP	3180	26607554.31	7406	3235
2014	Sudeste	SP	3181	5944892.79	2391	1234
2014	Sudeste	SP	3182	8799054.61	1928	811
2014	Sudeste	SP	3183	1084711.61	459	262
2014	Sudeste	SP	3184	8656994.49	3534	2013
2014	Sudeste	SP	3185	15965064.53	4863	2318
2014	Sudeste	SP	3186	33580213.45	7272	2970
2014	Sudeste	SP	3187	7178090.21	1789	775
2014	Sudeste	SP	3188	11948132.32	5035	3002
2014	Sudeste	SP	3191	507427.01	205	85
2014	Sudeste	SP	3192	320598.36	135	67
2014	Sudeste	SP	3201	664130.8	224	78
2014	Sudeste	SP	3211	13781258.49	4199	1294
2014	Sudeste	SP	3212	4553626.04	1346	387
2014	Sudeste	SP	3213	50230.81	19	12
2014	Sudeste	SP	3221	7803245.89	5292	1980
2014	Sudeste	SP	3222	526122465.3	262282	11334
2014	Sudeste	SP	3223	1534701.13	810	570
2014	Sudeste	SP	3224	29691720.35	18950	7748
2014	Sudeste	SP	3225	987085.39	450	142
2014	Sudeste	SP	3226	2787233.69	1491	443
2014	Sudeste	SP	3231	326134.98	112	56
2014	Sudeste	SP	3241	44824083.97	18004	2192
2014	Sudeste	SP	3242	29704320.73	13400	1435
2014	Sudeste	SP	3250	2632445.05	656	347
2014	Sudeste	SP	3251	15439987.88	6908	1215
2014	Sudeste	SP	3252	8375369.4	4189	1638
2014	Sudeste	SP	3253	1795599.37	466	27
2014	Sudeste	SP	3281	1937326.48	435	58
2014	Sudeste	SP	3311	378968859.6	135535	6488
2014	Sudeste	SP	3312	836808427.4	304853	2120
2014	Sudeste	SP	3313	13138900.08	4188	403
2014	Sudeste	SP	3321	5221189.8	3017	582
2014	Sudeste	SP	3322	3330637.41	1777	306
2014	Sudeste	SP	3331	53578796.24	32287	7770
2014	Sudeste	SP	3341	112444745.4	84408	5425
2014	Sudeste	SP	3411	4356412.16	588	243
2014	Sudeste	SP	3412	1204305.9	351	137
2014	Sudeste	SP	3413	1072279.58	313	96
2014	Sudeste	SP	3421	71791079.51	28406	8101
2014	Sudeste	SP	3422	6158979.54	2877	1093
2014	Sudeste	SP	3423	47962026.96	16050	4987
2014	Sudeste	SP	3424	32082006.98	8122	251
2014	Sudeste	SP	3425	27801668.38	8592	398
2014	Sudeste	SP	3426	5418477.47	1125	305
2014	Sudeste	SP	3511	40815136.23	9513	4300
2014	Sudeste	SP	3513	52437219.25	12253	2470
2014	Sudeste	SP	3514	425357844.3	61470	3551
2014	Sudeste	SP	3515	36687935.39	13474	7730
2014	Sudeste	SP	3516	93708785.2	25137	11414
2014	Sudeste	SP	3517	62200779.04	21932	4437
2014	Sudeste	SP	3518	73770997.7	13771	35
2014	Sudeste	SP	3519	163174.02	42	9
2014	Sudeste	SP	3522	32238060.49	13860	1628
2014	Sudeste	SP	3523	14426193.69	3943	1047
2014	Sudeste	SP	3524	742606.7	271	121
2014	Sudeste	SP	3532	38512901.84	10285	2066
2014	Sudeste	SP	3541	480012768.9	138797	32003
2014	Sudeste	SP	3542	136574446.9	32820	16338
2014	Sudeste	SP	3543	40803005.55	9511	3262
2014	Sudeste	SP	3544	1858669.51	656	401
2014	Sudeste	SP	3545	1159835.25	534	210
2014	Sudeste	SP	3546	2316285.5	831	319
2014	Sudeste	SP	3547	7586681.54	2064	861
2014	Sudeste	SP	3548	27469063.84	11263	2993
2014	Sudeste	SP	3711	9460059.61	4255	1539
2014	Sudeste	SP	3712	375469.74	102	38
2014	Sudeste	SP	3713	3817103.21	1279	565
2014	Sudeste	SP	3714	27507832.6	19473	3511
2014	Sudeste	SP	3721	5389367.61	1972	457
2014	Sudeste	SP	3722	4216778.1	2523	498
2014	Sudeste	SP	3731	4901509.15	2434	769
2014	Sudeste	SP	3732	30788211.75	8203	1633
2014	Sudeste	SP	3741	9019024.04	4649	1935
2014	Sudeste	SP	3742	2542175.34	883	228
2014	Sudeste	SP	3743	1405983.43	722	347
2014	Sudeste	SP	3744	10274571.94	5406	1878
2014	Sudeste	SP	3751	8670856.11	3573	2028
2014	Sudeste	SP	3761	42503.77	36	22
2014	Sudeste	SP	3762	624026.39	322	123
2014	Sudeste	SP	3763	1384970.97	483	182
2014	Sudeste	SP	3764	182639.84	74	57
2014	Sudeste	SP	3771	9105986.09	2628	360
2014	Sudeste	SP	3772	268343.87	132	66
2014	Sudeste	SP	3911	199446855.4	71104	13726
2014	Sudeste	SP	3912	236403454.6	76615	16724
2014	Sudeste	SP	3951	39744054.92	8134	1108
2014	Sudeste	SP	4101	603869934.6	144363	46237
2014	Sudeste	SP	4102	109495378.5	28565	15246
2014	Sudeste	SP	4110	2624762165	1302287	291546
2014	Sudeste	SP	4121	18147197.71	8491	3100
2014	Sudeste	SP	4122	38516886.79	35124	15162
2014	Sudeste	SP	4131	162332839.5	78284	33087
2014	Sudeste	SP	4132	449153114.4	101197	13891
2014	Sudeste	SP	4141	337699246.5	203449	51980
2014	Sudeste	SP	4142	149780266.8	77795	19549
2014	Sudeste	SP	4151	11377223.08	7626	2247
2014	Sudeste	SP	4152	72029417.25	27305	1527
2014	Sudeste	SP	4201	84968086.78	30914	9880
2014	Sudeste	SP	4211	341680776.7	263508	65593
2014	Sudeste	SP	4212	5423612.09	5352	1699
2014	Sudeste	SP	4213	59813426.71	46286	6103
2014	Sudeste	SP	4221	242498067	198392	84322
2014	Sudeste	SP	4222	39496932.4	30463	4760
2014	Sudeste	SP	4223	237508545.2	225592	5490
2014	Sudeste	SP	4231	3967380.99	1925	607
2014	Sudeste	SP	4241	8758132.57	5626	943
2014	Sudeste	SP	5101	30470353.55	11770	6263
2014	Sudeste	SP	5102	2698948	1376	782
2014	Sudeste	SP	5103	26144154.38	7525	1908
2014	Sudeste	SP	5111	46813265.39	10079	565
2014	Sudeste	SP	5112	87381732.04	56253	2670
2014	Sudeste	SP	5114	264788.98	142	55
2014	Sudeste	SP	5131	5460464.25	3199	1176
2014	Sudeste	SP	5132	245126284.8	198662	52337
2014	Sudeste	SP	5133	27444533.47	23935	4839
2014	Sudeste	SP	5134	306076673.1	274144	68661
2014	Sudeste	SP	5135	71822034.15	66445	18031
2014	Sudeste	SP	5136	9731090.1	6821	4331
2014	Sudeste	SP	5141	124936040.8	64572	34982
2014	Sudeste	SP	5142	250806122.2	197349	26587
2014	Sudeste	SP	5143	583732163.8	556279	119855
2014	Sudeste	SP	5151	65042531.43	44978	2353
2014	Sudeste	SP	5152	41186869.36	28223	5166
2014	Sudeste	SP	5153	13117803.42	7850	1123
2014	Sudeste	SP	5161	18330288.21	16874	5580
2014	Sudeste	SP	5162	30995007.69	24416	2827
2014	Sudeste	SP	5163	31235450.3	27223	6558
2014	Sudeste	SP	5164	2755276.14	2512	1212
2014	Sudeste	SP	5165	5938327.51	2824	649
2014	Sudeste	SP	5166	2686841	1614	348
2014	Sudeste	SP	5167	34453.72	12	11
2014	Sudeste	SP	5168	114830.18	43	8
2014	Sudeste	SP	5171	21953394.98	9879	1087
2014	Sudeste	SP	5172	108134031.3	30505	523
2014	Sudeste	SP	5173	573538798.3	254616	7103
2014	Sudeste	SP	5174	435357253.2	281854	49052
2014	Sudeste	SP	5191	49167230.73	40305	14613
2014	Sudeste	SP	5192	5585608.47	4170	1296
2014	Sudeste	SP	5193	8005202.07	6601	3407
2014	Sudeste	SP	5199	51729054.78	39293	11520
2014	Sudeste	SP	5201	193837805.1	43507	20208
2014	Sudeste	SP	5211	1495010727	983797	231761
2014	Sudeste	SP	5231	11405846.67	7866	3601
2014	Sudeste	SP	5241	33786084.14	11646	4201
2014	Sudeste	SP	5242	4747338.31	3126	1637
2014	Sudeste	SP	5243	2246248.92	1376	682
2014	Sudeste	SP	6110	507472.74	434	259
2014	Sudeste	SP	6120	242003.99	219	109
2014	Sudeste	SP	6121	418640.1	315	70
2014	Sudeste	SP	6122	52281.14	27	7
2014	Sudeste	SP	6123	253481.08	167	62
2014	Sudeste	SP	6124	164625.81	135	51
2014	Sudeste	SP	6125	564291.51	347	79
2014	Sudeste	SP	6126	21462.08	20	8
2014	Sudeste	SP	6127	21060.17	14	6
2014	Sudeste	SP	6128	43845.78	31	4
2014	Sudeste	SP	6130	99651.13	65	42
2014	Sudeste	SP	6131	144353.26	120	86
2014	Sudeste	SP	6132	112814.7	46	25
2014	Sudeste	SP	6133	230863.03	178	79
2014	Sudeste	SP	6134	42082.98	43	20
2014	Sudeste	SP	6201	30416349.58	9943	3596
2014	Sudeste	SP	6210	90027998.58	80953	28954
2014	Sudeste	SP	6220	66250640.62	55590	15133
2014	Sudeste	SP	6221	46279655.14	37661	1470
2014	Sudeste	SP	6222	266680.01	208	57
2014	Sudeste	SP	6223	4703214.29	4831	1212
2014	Sudeste	SP	6224	8101681.94	7517	1177
2014	Sudeste	SP	6225	40858260.61	35734	2228
2014	Sudeste	SP	6226	2731542.18	2729	772
2014	Sudeste	SP	6227	395041.31	286	116
2014	Sudeste	SP	6228	238943.24	222	42
2014	Sudeste	SP	6230	5526909.18	3976	1816
2014	Sudeste	SP	6231	13036324.81	10972	5335
2014	Sudeste	SP	6232	1349719.75	1076	298
2014	Sudeste	SP	6233	16630338.68	14132	981
2014	Sudeste	SP	6234	553293.38	540	43
2014	Sudeste	SP	6301	1824975.47	654	352
2014	Sudeste	SP	6310	34715.71	22	12
2014	Sudeste	SP	6311	8571.72	9	4
2014	Sudeste	SP	6312	548137.56	366	65
2014	Sudeste	SP	6313	271387.4	213	83
2014	Sudeste	SP	6314	49885.02	33	23
2014	Sudeste	SP	6320	616286.01	556	112
2014	Sudeste	SP	6321	7178550.15	6168	1140
2014	Sudeste	SP	6322	3494103.93	3302	345
2014	Sudeste	SP	6323	83643.2	46	41
2014	Sudeste	SP	6324	46588.9	45	19
2014	Sudeste	SP	6325	135575.1	137	42
2014	Sudeste	SP	6326	3576540.42	3264	860
2014	Sudeste	SP	6410	118451795.3	62051	9535
2014	Sudeste	SP	6420	5026898.77	2286	429
2014	Sudeste	SP	6430	904774.83	456	140
2014	Sudeste	SP	7101	3740849.66	891	501
2014	Sudeste	SP	7102	131873053.2	37072	11956
2014	Sudeste	SP	7111	3191561.16	1878	418
2014	Sudeste	SP	7112	13736550.33	6475	1924
2014	Sudeste	SP	7113	3220967.04	1602	386
2014	Sudeste	SP	7114	41278.17	20	15
2014	Sudeste	SP	7121	2837628.93	1401	363
2014	Sudeste	SP	7122	7414873.48	4400	1786
2014	Sudeste	SP	7151	85292131.67	37851	7136
2014	Sudeste	SP	7152	184629207.7	118686	25656
2014	Sudeste	SP	7153	33920817.61	20843	3957
2014	Sudeste	SP	7154	14182049.52	6169	1146
2014	Sudeste	SP	7155	73389090.28	42857	7227
2014	Sudeste	SP	7156	89728445.08	44110	11270
2014	Sudeste	SP	7157	11389284.48	6445	1584
2014	Sudeste	SP	7161	3143457.48	1905	661
2014	Sudeste	SP	7162	695102.19	433	165
2014	Sudeste	SP	7163	10741691.83	7443	2665
2014	Sudeste	SP	7164	13055475.04	9743	1530
2014	Sudeste	SP	7165	14301233.92	9244	2543
2014	Sudeste	SP	7166	43510462.55	28829	7217
2014	Sudeste	SP	7170	237603016.8	185330	25553
2014	Sudeste	SP	7201	33209024.48	7801	3528
2014	Sudeste	SP	7202	50818188.6	8301	1578
2014	Sudeste	SP	7211	63505253.59	15682	4704
2014	Sudeste	SP	7212	238364602.2	99300	14951
2014	Sudeste	SP	7213	16131879	8451	3267
2014	Sudeste	SP	7214	70166023.22	24153	5045
2014	Sudeste	SP	7221	7911226.12	3811	887
2014	Sudeste	SP	7222	25101790.53	14221	2714
2014	Sudeste	SP	7223	12054236.28	5901	1270
2014	Sudeste	SP	7224	9042519.5	3545	456
2014	Sudeste	SP	7231	7052105.22	2828	451
2014	Sudeste	SP	7232	13781582.45	7262	1654
2014	Sudeste	SP	7233	67688432.06	28651	9079
2014	Sudeste	SP	7241	77222063.58	33636	6477
2014	Sudeste	SP	7242	49640378.45	30271	6217
2014	Sudeste	SP	7243	174529658.6	70387	16580
2014	Sudeste	SP	7244	121908350	52833	15578
2014	Sudeste	SP	7245	55898071.26	28838	4726
2014	Sudeste	SP	7246	883884.26	436	82
2014	Sudeste	SP	7250	37035796.64	16859	5913
2014	Sudeste	SP	7251	41606793.74	18479	2675
2014	Sudeste	SP	7252	41097702.99	17244	4206
2014	Sudeste	SP	7253	6243926.34	2831	396
2014	Sudeste	SP	7254	6823000.32	2236	648
2014	Sudeste	SP	7255	62797634.8	16557	670
2014	Sudeste	SP	7256	7260014.66	1794	52
2014	Sudeste	SP	7257	10808484.17	4986	1409
2014	Sudeste	SP	7301	18329491.07	3955	1875
2014	Sudeste	SP	7311	96901454.43	57994	5701
2014	Sudeste	SP	7312	2866544.84	2099	174
2014	Sudeste	SP	7313	21621973.71	12336	1085
2014	Sudeste	SP	7321	62368137.44	27560	2514
